dim1,dim1,Rank,logRank,ClusterNo,ClusterSize,noOfNearestNeighbour
560.984985,223.134003,87.0,1.9444826721501687,22,579,7
81.128998,176.791,0.0,0.0,12,1025,4
518.780029,385.751007,0.0,0.0,31,2167,5
476.865997,358.237,0.0,0.0,17,2676,4
302.345001,95.038002,9381.0,3.9722954286111394,8,936,10
339.209991,414.351013,0.0,0.0,17,2676,10
189.214005,265.554993,0.0,0.0,17,2676,7
628.98999,145.240997,0.0,0.0,31,2167,8
312.17099,345.928009,44.0,1.6532125137753437,2,276,12
98.998001,275.214996,0.0,0.0,17,2676,7
22.648001,301.845001,0.0,0.0,17,2676,1
528.66803,302.446014,0.0,0.0,31,2167,8
58.693001,307.798004,0.0,0.0,17,2676,8
279.221985,113.841003,0.0,0.0,8,936,4
630.932983,261.074005,0.0,0.0,31,2167,7
94.499001,138.341003,0.0,0.0,12,1025,5
371.092987,267.704987,0.0,0.0,17,2676,6
569.252991,162.940002,167.0,2.225309281725863,22,579,10
197.720001,259.916992,0.0,0.0,17,2676,15
233.173004,256.487,0.0,0.0,17,2676,7
253.947998,76.347,183.0,2.2648178230095364,8,936,6
153.421005,271.10199,0.0,0.0,17,2676,6
650.822021,343.014008,241.0,2.383815365980431,26,230,5
328.328003,161.378998,0.0,0.0,12,1025,6
455.416992,72.168999,22.0,1.3617278360175928,42,612,8
531.450012,350.792999,0.0,0.0,31,2167,8
289.587006,412.296997,0.0,0.0,17,2676,8
604.859985,406.095001,0.0,0.0,31,2167,5
191.882996,408.81601,0.0,0.0,17,2676,12
49.992001,151.781006,0.0,0.0,12,1025,4
67.755997,390.924988,0.0,0.0,17,2676,5
96.556999,421.710999,0.0,0.0,17,2676,6
136.664993,372.196014,8.0,0.9542425094393249,19,342,8
48.952999,71.910004,12.0,1.1139433523068367,8,936,3
664.64801,418.040009,0.0,0.0,31,2167,5
287.144012,96.098999,10159.0,4.0068937079479,8,936,7
50.612999,75.772003,69.0,1.845098040014257,8,936,6
263.088013,77.570999,3727.0,3.571475903681944,8,936,2
560.132019,444.700012,0.0,0.0,31,2167,12
606.484985,232.128006,0.0,0.0,31,2167,7
632.700012,368.713989,0.0,0.0,34,11,4
639.007996,405.09201,0.0,0.0,31,2167,13
85.765999,297.920013,0.0,0.0,17,2676,4
255.078003,89.926003,275.0,2.4409090820652177,8,936,6
630.903015,435.946014,0.0,0.0,31,2167,9
67.007004,146.813004,0.0,0.0,12,1025,6
550.455994,209.048996,3404.0,3.532117116248804,22,579,9
514.380005,372.153992,0.0,0.0,31,2167,6
619.057007,119.182999,0.0,0.0,31,2167,9
643.028015,447.592987,0.0,0.0,31,2167,5
106.233002,171.580002,0.0,0.0,12,1025,12
159.167007,361.296997,159.0,2.2041199826559246,19,342,6
404.343994,279.15799,0.0,0.0,17,2676,8
684.632996,341.385986,12.0,1.1139433523068367,26,230,6
614.35498,447.963013,0.0,0.0,31,2167,7
666.450012,430.233002,0.0,0.0,31,2167,8
670.309021,337.859009,36.0,1.568201724066995,26,230,7
601.799011,375.161987,0.0,0.0,18,6,5
505.591003,349.721985,0.0,0.0,31,2167,7
343.934998,405.110992,0.0,0.0,17,2676,7
594.780029,390.005005,0.0,0.0,31,2167,6
613.125,211.585007,0.0,0.0,31,2167,9
555.070984,427.039001,0.0,0.0,31,2167,8
105.408997,269.895996,0.0,0.0,17,2676,8
314.272003,140.304001,0.0,0.0,12,1025,6
582.288025,412.785004,0.0,0.0,31,2167,4
598.911987,392.605011,0.0,0.0,31,2167,5
625.15802,242.820007,0.0,0.0,31,2167,4
165.447006,265.77301,0.0,0.0,17,2676,7
348.212006,280.945007,0.0,0.0,17,2676,9
572.890991,384.625,0.0,0.0,31,2167,7
131.309006,264.388,0.0,0.0,17,2676,4
242.358994,270.545013,0.0,0.0,17,2676,7
335.062988,382.53299,0.0,0.0,2,276,3
394.826996,273.864014,0.0,0.0,17,2676,9
538.380981,91.417999,0.0,0.0,42,612,5
122.970001,405.977997,0.0,0.0,17,2676,6
528.11499,389.88501,0.0,0.0,31,2167,8
135.473999,419.690002,0.0,0.0,17,2676,8
272.613007,162.970993,0.0,0.0,12,1025,14
629.085022,114.788002,0.0,0.0,31,2167,6
44.408001,112.495003,0.0,0.0,8,936,3
555.237,440.893005,0.0,0.0,31,2167,11
115.811996,144.953003,0.0,0.0,12,1025,5
617.814026,203.638,0.0,0.0,31,2167,3
562.080017,456.395996,0.0,0.0,31,2167,8
392.109985,270.972992,0.0,0.0,17,2676,8
309.294006,175.643997,0.0,0.0,12,1025,7
269.569,264.229004,0.0,0.0,17,2676,8
152.194,153.153,0.0,0.0,12,1025,5
531.388977,439.308014,0.0,0.0,31,2167,3
269.677002,163.544006,0.0,0.0,12,1025,12
142.608994,141.669006,0.0,0.0,12,1025,4
650.554016,171.912003,0.0,0.0,31,2167,12
650.411011,144.175995,0.0,0.0,31,2167,3
277.316986,150.914001,0.0,0.0,12,1025,10
632.565979,261.731995,0.0,0.0,31,2167,13
537.590027,410.962006,0.0,0.0,31,2167,6
217.973007,170.294998,0.0,0.0,12,1025,3
549.375,185.619995,0.0,0.0,22,579,4
264.328003,225.128998,0.0,0.0,10,4,2
215.082993,161.737,0.0,0.0,12,1025,3
118.478996,417.095001,0.0,0.0,17,2676,3
283.388,162.834,0.0,0.0,12,1025,5
129.466003,424.130005,0.0,0.0,17,2676,8
180.998993,93.371002,4790.0,3.680426170858145,8,936,6
36.432999,105.086998,137.0,2.1398790864012365,8,936,8
550.296021,339.131012,0.0,0.0,31,2167,7
140.639999,83.611,33339.0,4.5229655954919865,8,936,9
626.778015,434.136993,0.0,0.0,31,2167,5
362.334991,265.582001,0.0,0.0,17,2676,15
123.566002,177.223999,0.0,0.0,12,1025,6
63.973,147.393005,0.0,0.0,12,1025,8
603.031982,444.463013,0.0,0.0,31,2167,10
557.072998,409.470001,0.0,0.0,31,2167,9
505.502991,162.449997,0.0,0.0,42,612,4
165.501007,83.220001,0.0,0.0,8,936,6
384.839996,401.565002,0.0,0.0,17,2676,8
221.869003,437.25,0.0,0.0,17,2676,7
199.865005,250.171997,0.0,0.0,17,2676,3
216.919006,415.071991,0.0,0.0,17,2676,10
461.721008,336.355988,0.0,0.0,17,2676,10
519.440002,386.294006,0.0,0.0,31,2167,7
47.905998,383.667999,0.0,0.0,17,2676,8
264.408997,436.61499,0.0,0.0,17,2676,10
195.240005,281.417999,0.0,0.0,17,2676,11
33.728001,368.544006,0.0,0.0,17,2676,8
465.385986,211.468002,0.0,0.0,22,579,5
22.669001,177.733002,0.0,0.0,12,1025,8
92.953003,410.932007,0.0,0.0,17,2676,7
205.884003,409.194,0.0,0.0,17,2676,8
428.778015,131.460999,529.0,2.724275869600789,42,612,4
258.735992,439.333008,0.0,0.0,17,2676,4
167.617004,356.14801,159.0,2.2041199826559246,19,342,8
283.699005,423.558014,0.0,0.0,17,2676,6
188.888,154.947006,0.0,0.0,12,1025,9
251.895996,265.213013,0.0,0.0,17,2676,6
358.166992,332.937012,172.0,2.2380461031287955,2,276,5
330.539001,164.632004,0.0,0.0,12,1025,3
448.907013,319.64801,0.0,0.0,17,2676,8
153.550995,341.677002,196.0,2.294466226161593,19,342,8
643.599976,328.541992,0.0,0.0,26,230,7
66.915001,385.652008,0.0,0.0,17,2676,8
646.700012,346.681,134.0,2.130333768495006,26,230,8
633.982971,81.757004,0.0,0.0,31,2167,7
180.535995,283.627991,0.0,0.0,17,2676,5
334.86499,250.220001,0.0,0.0,17,2676,2
528.900024,290.941986,0.0,0.0,31,2167,3
116.218002,100.384003,682.0,2.8344207036815328,8,936,3
300.303009,404.821991,0.0,0.0,17,2676,11
86.622002,291.799011,0.0,0.0,17,2676,1
530.661011,287.247009,0.0,0.0,31,2167,2
619.971008,343.839996,0.0,0.0,26,230,7
592.083984,314.373993,0.0,0.0,31,2167,5
90.352997,69.805,0.0,0.0,8,936,6
66.523003,283.799011,0.0,0.0,17,2676,9
394.170013,407.627991,0.0,0.0,17,2676,6
558.663025,445.26001,0.0,0.0,31,2167,11
475.062988,162.050995,0.0,0.0,42,612,8
388.290009,402.187012,0.0,0.0,17,2676,7
317.76001,93.047997,0.0,0.0,8,936,5
424.786011,372.450989,0.0,0.0,17,2676,11
637.080994,323.618988,6.0,0.8450980400142568,26,230,6
584.646973,398.752014,0.0,0.0,31,2167,10
571.715027,318.84201,0.0,0.0,31,2167,8
231.839005,100.122002,1290.0,3.1109262422664203,8,936,9
480.471008,223.324997,1030.0,3.0132586652835167,22,579,3
644.033997,172.009995,0.0,0.0,31,2167,9
357.130005,289.445007,0.0,0.0,17,2676,7
149.632004,433.106995,0.0,0.0,17,2676,8
516.536987,90.714996,42.0,1.6334684555795864,42,612,8
293.48999,423.026001,0.0,0.0,17,2676,6
173.949997,155.643005,0.0,0.0,12,1025,10
479.29599,231.044006,0.0,0.0,22,579,3
550.112,446.285004,0.0,0.0,31,2167,10
153.479996,147.899002,0.0,0.0,12,1025,6
553.231018,157.643997,38.0,1.591064607026499,22,579,11
25.722,315.903015,0.0,0.0,17,2676,6
534.593994,252.169006,0.0,0.0,22,579,7
399.490997,410.572998,0.0,0.0,17,2676,8
193.641006,326.221985,36.0,1.568201724066995,19,342,4
200.888,168.630005,0.0,0.0,12,1025,5
530.679016,334.881012,0.0,0.0,31,2167,7
184.108994,355.875,24.0,1.3979400086720377,19,342,5
297.32901,425.653992,0.0,0.0,17,2676,6
472.604004,41.751999,0.0,0.0,42,612,7
495.830994,242.585999,314.0,2.4983105537896004,22,579,5
507.938995,356.424011,0.0,0.0,31,2167,12
433.531006,306.699005,0.0,0.0,17,2676,10
440.165985,372.897003,0.0,0.0,17,2676,8
198.723999,260.654999,0.0,0.0,17,2676,16
270.289001,141.447006,0.0,0.0,12,1025,3
271.454987,146.072006,0.0,0.0,12,1025,5
622.028992,420.097992,0.0,0.0,31,2167,6
172.022003,255.744003,0.0,0.0,17,2676,9
179.837997,429.545013,0.0,0.0,17,2676,8
282.744995,246.628006,0.0,0.0,17,2676,6
427.044006,360.681,0.0,0.0,17,2676,6
515.577026,126.163002,650.0,2.813580988568192,22,579,5
394.95401,285.903015,0.0,0.0,17,2676,8
593.945007,403.795013,0.0,0.0,31,2167,9
552.228027,161.539001,0.0,0.0,22,579,12
305.40799,95.636002,4571.0,3.660106221723244,8,936,9
527.898987,70.889999,41.0,1.6232492903979006,42,612,5
468.518005,348.799988,0.0,0.0,17,2676,6
299.714996,265.444,0.0,0.0,17,2676,9
407.588013,303.312988,0.0,0.0,17,2676,6
544.520996,296.687012,0.0,0.0,31,2167,3
518.294006,416.867004,0.0,0.0,31,2167,9
534.607971,455.959015,0.0,0.0,31,2167,4
195.546997,418.281006,0.0,0.0,17,2676,11
120.634003,398.345001,0.0,0.0,17,2676,9
530.752991,218.317001,1107.0,3.044539760392411,22,579,10
522.929993,66.308998,41.0,1.6232492903979006,42,612,4
462.368988,172.690994,35.0,1.5563025007672873,42,612,8
316.302002,405.178009,0.0,0.0,17,2676,6
158.042007,430.11499,0.0,0.0,17,2676,9
47.979,378.06601,0.0,0.0,17,2676,9
199.867004,175.156998,0.0,0.0,12,1025,3
646.812988,175.011993,0.0,0.0,31,2167,13
154.419006,434.045013,0.0,0.0,17,2676,12
622.494995,281.605011,0.0,0.0,31,2167,9
635.234009,81.065002,0.0,0.0,31,2167,8
170.007004,265.446014,0.0,0.0,17,2676,4
340.674011,341.091003,112.0,2.0530784434834195,2,276,14
146.376007,170.468002,0.0,0.0,12,1025,5
354.015015,292.903015,0.0,0.0,17,2676,6
594.187012,410.605011,0.0,0.0,31,2167,6
665.56897,368.967987,4.0,0.6989700043360189,26,230,3
351.972992,369.45401,3.0,0.6020599913279624,2,276,4
273.058014,148.003998,0.0,0.0,12,1025,8
338.623993,306.105988,0.0,0.0,29,19,4
270.532013,90.991997,208.0,2.3201462861110542,8,936,8
216.061996,46.450001,0.0,0.0,52,10,6
64.601997,280.959991,0.0,0.0,17,2676,9
186.514008,352.920013,30.0,1.4913616938342726,19,342,6
634.513977,130.263,0.0,0.0,31,2167,2
312.26001,95.867996,4631.0,3.66576855071938,8,936,4
531.073975,370.192993,0.0,0.0,31,2167,9
207.830002,431.092987,0.0,0.0,17,2676,9
236.570007,110.803001,0.0,0.0,8,936,4
198.462997,430.006012,0.0,0.0,17,2676,8
217.658997,194.005997,0.0,0.0,0,4,2
201.007004,165.296005,0.0,0.0,12,1025,4
493.283997,129.613007,0.0,0.0,22,579,9
420.157013,119.102997,0.0,0.0,42,612,5
334.649994,314.878998,0.0,0.0,2,276,5
109.144997,79.592003,46.0,1.6720978579357175,8,936,11
324.945007,263.533997,0.0,0.0,17,2676,8
563.61499,281.109985,0.0,0.0,31,2167,7
23.927,80.503998,1410.0,3.149527013754348,8,936,5
41.348,84.674004,696.0,2.8432327780980096,8,936,7
318.06601,180.207993,0.0,0.0,12,1025,8
675.768982,424.197998,0.0,0.0,31,2167,1
367.852997,324.381012,254.0,2.406540180433955,2,276,8
199.722,149.606995,0.0,0.0,12,1025,8
340.72699,259.147003,0.0,0.0,17,2676,4
611.72699,264.127014,0.0,0.0,31,2167,5
266.756012,265.385986,0.0,0.0,17,2676,9
393.953003,278.786987,0.0,0.0,17,2676,8
456.119995,52.193001,849.0,2.929418925714293,42,612,6
142.494003,336.649994,463.0,2.6665179805548807,19,342,2
25.507,317.884003,0.0,0.0,17,2676,5
70.363998,287.096008,0.0,0.0,17,2676,7
259.747009,102.946999,113.0,2.0569048513364727,8,936,9
653.176025,357.388,548.0,2.739572344450092,26,230,5
447.11499,62.043999,30.0,1.4913616938342726,42,612,6
526.731018,407.218994,0.0,0.0,31,2167,8
20.530001,367.006989,0.0,0.0,17,2676,6
378.984009,422.003998,0.0,0.0,17,2676,5
506.287994,123.926003,238.0,2.3783979009481375,22,579,14
567.278015,400.157013,0.0,0.0,31,2167,3
514.93103,364.027008,0.0,0.0,31,2167,4
485.664001,238.227997,6.0,0.8450980400142568,22,579,11
647.788025,176.75,0.0,0.0,31,2167,11
82.641998,171.220001,0.0,0.0,12,1025,3
662.650024,136.899002,0.0,0.0,31,2167,5
633.666016,80.950996,0.0,0.0,31,2167,7
323.036011,142.048996,0.0,0.0,12,1025,5
639.215027,205.487,0.0,0.0,31,2167,6
325.105011,419.289001,0.0,0.0,17,2676,2
309.972992,346.363007,10.0,1.0413926851582251,2,276,12
235.673996,404.308014,0.0,0.0,17,2676,8
376.339996,169.033005,0.0,0.0,15,4,2
144.578003,173.684006,0.0,0.0,12,1025,8
295.835999,161.686005,0.0,0.0,12,1025,6
349.131989,351.454987,685.0,2.8363241157067516,2,276,2
102.727997,102.350998,0.0,0.0,8,936,6
538.109009,282.55899,0.0,0.0,31,2167,4
603.992004,287.037994,0.0,0.0,31,2167,6
471.170013,82.280998,0.0,0.0,42,612,2
123.489998,286.03299,0.0,0.0,17,2676,10
377.850006,62.473999,0.0,0.0,41,7,4
185.746002,425.981995,0.0,0.0,17,2676,3
102.287003,272.696991,0.0,0.0,17,2676,9
41.956001,337.028015,0.0,0.0,17,2676,3
417.595001,391.778992,0.0,0.0,17,2676,5
631.995972,136.755997,0.0,0.0,31,2167,6
40.666,82.996002,4064.0,3.609060549930087,8,936,8
233.292007,69.528999,1035.0,3.0153597554092144,8,936,7
193.054993,436.953003,0.0,0.0,17,2676,4
390.872986,271.550995,0.0,0.0,17,2676,11
637.992004,112.942001,0.0,0.0,31,2167,6
301.106995,157.942001,0.0,0.0,12,1025,5
262.51001,419.786987,0.0,0.0,17,2676,7
138.570999,371.407013,0.0,0.0,19,342,8
538.156982,452.417999,0.0,0.0,31,2167,6
87.171997,284.134003,0.0,0.0,17,2676,2
433.127014,295.72699,0.0,0.0,17,2676,10
433.498993,379.803009,0.0,0.0,17,2676,6
129.035004,75.443001,0.0,0.0,7,17,6
277.158997,343.596008,0.0,0.0,38,10,4
374.722992,264.427002,0.0,0.0,17,2676,8
176.317993,437.131012,0.0,0.0,17,2676,7
562.491028,382.644012,0.0,0.0,31,2167,10
16.167999,326.972992,0.0,0.0,17,2676,3
109.014,297.536011,0.0,0.0,17,2676,3
216.281006,403.738007,0.0,0.0,17,2676,3
82.632004,90.992996,0.0,0.0,8,936,7
301.912994,76.552002,284.0,2.45484486000851,8,936,8
92.804001,89.609001,1650.0,3.2177470732627937,8,936,5
80.282997,398.898987,0.0,0.0,17,2676,6
235.477997,252.983002,0.0,0.0,17,2676,7
643.346985,220.852005,0.0,0.0,31,2167,4
173.998993,311.140991,11.0,1.0791812460476249,19,342,8
208.936005,263.774994,0.0,0.0,17,2676,6
618.437012,212.160004,0.0,0.0,31,2167,5
621.703003,429.247009,0.0,0.0,31,2167,3
344.984009,275.084015,0.0,0.0,17,2676,8
666.994019,441.585999,0.0,0.0,31,2167,7
533.479004,362.868011,0.0,0.0,31,2167,10
623.744995,407.651001,0.0,0.0,31,2167,5
299.15799,162.311996,0.0,0.0,12,1025,9
548.348022,415.316986,0.0,0.0,31,2167,8
532.624023,379.960999,0.0,0.0,31,2167,4
410.057007,394.985992,0.0,0.0,17,2676,7
96.372002,317.813995,0.0,0.0,28,4,2
553.978027,228.865005,28.0,1.462397997898956,22,579,8
602.809021,449.429993,0.0,0.0,31,2167,9
243.800003,433.553986,0.0,0.0,17,2676,3
89.799004,98.260002,95.0,1.9822712330395684,8,936,5
650.276978,334.432007,22.0,1.3617278360175928,26,230,8
636.39502,247.899994,0.0,0.0,31,2167,3
599.737,221.639999,0.0,0.0,31,2167,8
551.783997,218.035995,14.0,1.1760912590556813,22,579,5
387.720001,392.743011,0.0,0.0,17,2676,5
609.195984,419.362,0.0,0.0,31,2167,6
640.484009,309.59201,3.0,0.6020599913279624,26,230,12
144.324005,274.261993,0.0,0.0,17,2676,8
639.96698,162.975006,0.0,0.0,31,2167,5
168.0,364.684998,36.0,1.568201724066995,19,342,6
147.425003,160.792999,0.0,0.0,12,1025,6
139.994995,93.57,7.0,0.9030899869919435,8,936,6
146.186005,269.023987,0.0,0.0,17,2676,6
260.57901,232.063995,0.0,0.0,10,4,2
540.728027,154.218002,0.0,0.0,22,579,3
624.851013,318.255005,0.0,0.0,26,230,5
524.593018,254.964996,0.0,0.0,22,579,5
137.645996,166.944,0.0,0.0,12,1025,6
309.388,254.324997,0.0,0.0,17,2676,7
31.240999,134.188995,0.0,0.0,12,1025,4
22.438,77.945999,0.0,0.0,8,936,6
257.14801,421.337006,0.0,0.0,17,2676,6
217.098999,265.993988,0.0,0.0,17,2676,5
296.197998,164.182007,0.0,0.0,12,1025,7
638.343994,242.192993,0.0,0.0,31,2167,1
630.689026,145.695999,0.0,0.0,31,2167,9
196.391998,278.01001,0.0,0.0,17,2676,10
513.460022,413.997986,0.0,0.0,31,2167,6
387.665009,401.221008,0.0,0.0,17,2676,9
556.28302,393.041992,0.0,0.0,31,2167,6
580.528992,152.580002,29.0,1.4771212547196624,22,579,5
284.223999,270.970001,0.0,0.0,17,2676,5
52.622002,181.916,0.0,0.0,12,1025,3
611.106995,413.712006,0.0,0.0,31,2167,6
542.947998,395.464996,0.0,0.0,31,2167,10
535.179993,281.514008,0.0,0.0,31,2167,3
134.242004,419.792999,0.0,0.0,17,2676,7
217.343994,174.466995,0.0,0.0,12,1025,5
559.715027,411.299988,0.0,0.0,31,2167,12
83.348,405.07901,0.0,0.0,17,2676,5
489.694,53.469002,219.0,2.342422680822206,42,612,7
560.062012,320.195007,0.0,0.0,31,2167,9
518.60199,87.253998,625.0,2.7965743332104296,42,612,8
161.203003,415.108002,0.0,0.0,17,2676,3
181.985001,260.15799,0.0,0.0,17,2676,7
489.386993,170.339996,307.0,2.4885507165004443,42,612,9
507.079987,406.498993,0.0,0.0,31,2167,4
165.182007,160.335007,0.0,0.0,12,1025,8
94.281998,141.460007,0.0,0.0,12,1025,7
352.471985,430.378998,0.0,0.0,17,2676,3
279.119995,412.833008,0.0,0.0,17,2676,9
70.650002,161.738007,0.0,0.0,12,1025,8
110.431,103.626999,489.0,2.690196080028514,8,936,2
369.010986,293.705994,0.0,0.0,17,2676,2
322.828003,356.540009,181.0,2.2600713879850747,2,276,6
648.791992,212.906998,0.0,0.0,31,2167,5
175.444,407.30899,0.0,0.0,17,2676,9
636.14801,422.864014,0.0,0.0,31,2167,7
551.177002,134.990005,0.0,0.0,22,579,2
637.791016,350.903015,0.0,0.0,26,230,8
139.404007,154.106995,0.0,0.0,12,1025,4
149.350006,167.059006,0.0,0.0,12,1025,10
452.837006,67.247002,8904.0,3.9496339237992624,42,612,7
259.579987,92.044998,783.0,2.8943160626844384,8,936,4
546.666992,283.588989,0.0,0.0,31,2167,5
31.254999,191.835007,0.0,0.0,32,5,4
421.734009,375.686005,0.0,0.0,17,2676,5
378.960999,401.071991,0.0,0.0,17,2676,4
215.979996,156.787994,0.0,0.0,12,1025,6
74.236,161.735992,0.0,0.0,12,1025,9
208.884003,407.713989,0.0,0.0,17,2676,10
121.197998,166.494995,0.0,0.0,12,1025,4
390.64801,282.641998,0.0,0.0,17,2676,5
541.398987,254.554993,29.0,1.4771212547196624,22,579,4
605.507996,225.925995,0.0,0.0,31,2167,13
516.125977,127.973,28.0,1.462397997898956,22,579,5
81.43,103.566002,0.0,0.0,8,936,3
166.328995,81.718002,0.0,0.0,8,936,7
117.223,149.093002,0.0,0.0,12,1025,10
126.953003,153.559006,0.0,0.0,12,1025,5
474.38501,166.210999,963.0,2.984077033902831,42,612,10
137.035995,88.839996,325.0,2.513217600067939,8,936,5
73.343002,181.697998,0.0,0.0,12,1025,5
51.569,321.082001,0.0,0.0,17,2676,12
18.983,161.274002,0.0,0.0,12,1025,5
156.389008,111.013,2779.0,3.444044795918076,8,936,6
192.684006,413.770996,0.0,0.0,17,2676,16
433.266998,340.291992,0.0,0.0,17,2676,6
327.187012,305.098999,1.0,0.3010299956639812,2,276,3
52.819,403.687988,0.0,0.0,17,2676,4
72.275002,289.628998,0.0,0.0,17,2676,6
34.827999,94.238998,552.0,2.7427251313046983,8,936,10
137.962006,179.733994,0.0,0.0,12,1025,4
261.790009,422.598999,0.0,0.0,17,2676,5
262.924988,147.195007,0.0,0.0,12,1025,9
365.040985,272.917999,0.0,0.0,17,2676,9
183.559006,175.462006,0.0,0.0,12,1025,10
534.309021,424.205994,0.0,0.0,31,2167,1
83.285004,151.257996,0.0,0.0,12,1025,2
618.049011,410.463013,0.0,0.0,31,2167,6
456.303009,145.076996,343.0,2.53655844257153,42,612,7
494.981995,70.178001,511.0,2.709269960975831,42,612,3
18.528999,159.964005,0.0,0.0,12,1025,8
102.179001,75.819,147.0,2.1702617153949575,8,936,8
472.424011,223.373993,849.0,2.929418925714293,22,579,5
621.307007,193.016998,0.0,0.0,31,2167,7
344.48999,338.303009,165.0,2.220108088040055,2,276,13
639.950989,92.348999,0.0,0.0,31,2167,8
258.053986,250.479996,0.0,0.0,17,2676,5
207.248993,282.408997,0.0,0.0,17,2676,5
312.213989,425.118988,0.0,0.0,17,2676,8
535.414001,376.078003,0.0,0.0,31,2167,10
479.144012,166.945999,320.0,2.506505032404872,42,612,7
297.682007,277.07901,0.0,0.0,17,2676,16
273.862,281.304993,0.0,0.0,17,2676,3
196.602997,99.322998,124.0,2.0969100130080562,8,936,8
495.535004,79.421997,45.0,1.662757831681574,42,612,6
442.662994,363.270996,0.0,0.0,17,2676,6
640.508972,260.983002,0.0,0.0,31,2167,11
267.122009,85.435997,0.0,0.0,8,936,3
319.243988,160.796997,0.0,0.0,12,1025,3
140.837006,139.145996,0.0,0.0,12,1025,3
609.447998,392.21701,0.0,0.0,31,2167,4
156.945999,88.833,37222.0,4.57081137231278,8,936,7
179.888,428.421997,0.0,0.0,17,2676,8
496.493988,151.578995,43.0,1.6434526764861874,42,612,3
159.852997,342.330994,37.0,1.5797835966168101,19,342,10
143.466995,425.734009,0.0,0.0,17,2676,3
90.066002,139.880005,0.0,0.0,12,1025,5
169.408997,139.837006,0.0,0.0,12,1025,7
423.976013,144.537994,621.0,2.7937903846908188,42,612,6
80.578003,79.455002,0.0,0.0,8,936,5
623.599976,224.251999,0.0,0.0,31,2167,14
38.483002,309.053009,0.0,0.0,17,2676,5
453.058014,150.147995,58.0,1.7708520116421442,42,612,7
458.151001,385.601013,0.0,0.0,17,2676,2
157.649002,325.401001,113.0,2.0569048513364727,19,342,8
183.638,139.007996,0.0,0.0,12,1025,3
574.03302,282.041992,0.0,0.0,31,2167,3
84.127998,143.367004,0.0,0.0,12,1025,2
473.140991,226.501007,0.0,0.0,22,579,4
298.015991,77.962997,963.0,2.984077033902831,8,936,5
644.494019,235.511993,0.0,0.0,31,2167,5
307.618988,146.878006,0.0,0.0,12,1025,10
219.796997,440.966003,0.0,0.0,17,2676,4
552.414978,440.575989,0.0,0.0,31,2167,10
43.395,300.135986,0.0,0.0,17,2676,6
159.460999,272.871002,0.0,0.0,17,2676,7
428.821014,108.198997,0.0,0.0,42,612,4
577.096008,153.561005,68.0,1.8388490907372552,22,579,8
551.065002,242.546997,0.0,0.0,22,579,3
161.210007,268.239014,0.0,0.0,17,2676,7
591.184021,255.042999,0.0,0.0,31,2167,7
620.976013,408.973999,0.0,0.0,31,2167,8
55.027,177.406006,0.0,0.0,12,1025,7
541.937012,234.882996,49.0,1.6989700043360187,22,579,7
288.842987,247.768005,0.0,0.0,17,2676,7
44.925999,305.390015,0.0,0.0,17,2676,9
313.376007,84.138,1445.0,3.160168292958512,8,936,4
65.765999,182.182007,0.0,0.0,12,1025,7
509.126007,233.748993,938.0,2.972665592266111,22,579,3
652.276001,362.470001,550.0,2.741151598851785,26,230,4
445.570007,363.281006,0.0,0.0,17,2676,8
467.266998,353.183014,0.0,0.0,17,2676,6
345.81601,370.028015,12.0,1.1139433523068367,2,276,7
170.891006,73.995003,194.0,2.290034611362518,8,936,4
548.781006,305.562012,0.0,0.0,31,2167,10
439.118988,119.693001,0.0,0.0,42,612,6
174.304001,142.115005,0.0,0.0,12,1025,7
465.273987,212.992004,0.0,0.0,22,579,5
583.919983,419.786011,0.0,0.0,31,2167,4
276.786011,116.775002,0.0,0.0,8,936,3
544.521973,287.213013,0.0,0.0,31,2167,5
315.932007,181.966995,0.0,0.0,12,1025,3
624.205994,282.671997,0.0,0.0,31,2167,13
444.904999,370.56601,0.0,0.0,17,2676,8
321.184998,176.548004,0.0,0.0,12,1025,6
268.649994,258.927002,0.0,0.0,17,2676,5
139.794006,231.725998,0.0,0.0,49,4,2
626.309998,113.467003,0.0,0.0,31,2167,8
319.997986,278.881012,0.0,0.0,17,2676,6
614.648987,292.234985,0.0,0.0,31,2167,5
45.152,96.415001,0.0,0.0,8,936,4
91.064003,266.022003,0.0,0.0,17,2676,4
171.511002,281.993011,0.0,0.0,17,2676,7
321.416992,410.851013,0.0,0.0,17,2676,3
550.340027,296.036011,0.0,0.0,31,2167,8
31.709999,452.782013,0.0,0.0,35,5,3
642.879028,248.145996,0.0,0.0,31,2167,4
322.446991,244.830002,0.0,0.0,17,2676,2
80.111,156.643997,0.0,0.0,12,1025,8
237.046997,89.483002,1552.0,3.1911714557285586,8,936,5
443.234985,143.867996,97.0,1.9912260756924949,42,612,10
555.091003,327.984985,0.0,0.0,31,2167,13
622.200012,346.670013,7.0,0.9030899869919435,26,230,7
636.924988,262.385986,0.0,0.0,31,2167,12
326.993988,145.645004,0.0,0.0,12,1025,7
144.544998,158.753006,0.0,0.0,12,1025,6
224.737,76.184998,0.0,0.0,8,936,2
230.875,247.044998,0.0,0.0,17,2676,4
520.364014,217.796997,30.0,1.4913616938342726,22,579,7
654.664978,418.64801,0.0,0.0,31,2167,7
280.382996,99.471001,11.0,1.0791812460476249,8,936,6
175.481003,176.817001,0.0,0.0,12,1025,11
282.125,92.572998,975.0,2.9894498176666917,8,936,8
